VideoID,CommentID,ThemesJSON
NGZ92nAdws4,UgyT0dkqwuuz7ZbE0kV4AaABAg,"{""Jobsite workflow, tools, and best practices"": 100}"
NGZ92nAdws4,Ugzah80qkWpd-f679sx4AaABAg,"{""Cable management and labeling"": 70, ""Inspection and testing procedures"": 30}"
NGZ92nAdws4,UgwRB3eo6W1yQHaxEPx4AaABAg,"{""PPE usage and hazard mitigation"": 35, ""Jobsite workflow, tools, and best practices"": 35, ""Lockout\u2013tagout procedures"": 30}"
NGZ92nAdws4,UgwwkLM8gLWalG5-Col4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Workmanship and installation quality"": 30, ""Inspection and testing procedures"": 20}"
NGZ92nAdws4,UgwP7dQrApi1ZbRkIEN4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 40, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,UgzxE28wGDLwQLdKRNB4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Workmanship and installation quality"": 30, ""Electrical safety practices"": 20}"
NGZ92nAdws4,Ugzbp3-8D2ABF5SMfQR4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Code compliance and standards"": 30, ""Branch circuit design"": 20, ""Electrical safety practices"": 10}"
NGZ92nAdws4,UgxNX1GpRdRmAe0KZzx4AaABAg,"{""Electrical theory and fundamentals"": 40, ""Branch circuit design"": 35, ""Electrical safety practices"": 25}"
NGZ92nAdws4,UgzdIFNf9Pwwi1LxUXh4AaABAg,"{""Jobsite workflow, tools, and best practices"": 35, ""NEC article interpretation"": 30, ""Branch circuit design"": 20, ""Lockout\u2013tagout procedures"": 15}"
NGZ92nAdws4,UgxTt2V4FxJet8XD8u14AaABAg,"{""Jobsite workflow, tools, and best practices"": 100}"
NGZ92nAdws4,Ugzkux0dVanSLje5tRN4AaABAg,"{""Branch circuit design"": 40, ""Blueprint reading and electrical drafting"": 30, ""Code compliance and standards"": 20, ""Electrical safety practices"": 10}"
NGZ92nAdws4,UgzgItCl2WeqroKV-gZ4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Code compliance and standards"": 25, ""Electrical safety practices"": 20, ""Workmanship and installation quality"": 15}"
NGZ92nAdws4,UgzX8a66twePlYq9hbN4AaABAg,"{""Workmanship and installation quality"": 30, ""Code compliance and standards"": 30, ""Electrical safety practices"": 20, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,Ugy3Z5h-S2B_1m_ZEOJ4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Workmanship and installation quality"": 35, ""PPE usage and hazard mitigation"": 25}"
NGZ92nAdws4,UgzQA1asAKkJoo9JyTF4AaABAg,"{""Code compliance and standards"": 40, ""NEC article interpretation"": 35, ""PPE usage and hazard mitigation"": 15, ""Lockout\u2013tagout procedures"": 10}"
NGZ92nAdws4,UgwLkKoVqVgT4NQPSER4AaABAg,"{""Panelboards and load centers"": 30, ""Conductor sizing and ampacity"": 25, ""Voltage drop and circuit performance"": 25, ""Grounding systems"": 10, ""Bonding systems"": 10}"
NGZ92nAdws4,UgyeQtIZoJ0HfRJzf9Z4AaABAg,"{""Workmanship and installation quality"": 45, ""Electrical safety practices"": 25, ""Jobsite workflow, tools, and best practices"": 30}"
NGZ92nAdws4,Ugw73qs1wscclnOwpaF4AaABAg,"{""Branch circuit design"": 40, ""Panelboards and load centers"": 30, ""Grounding systems"": 15, ""Bonding systems"": 15}"
NGZ92nAdws4,Ugw9tA3ebirIuTj_i5V4AaABAg,"{""Workmanship and installation quality"": 50, ""Electrical safety practices"": 30, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,UgzW0Z-LWhV1BzssSjR4AaABAg,"{""Conductor routing methods"": 40, ""Conductor terminations and splicing"": 35, ""Device mounting and installation"": 13, ""Electrical enclosures and boxes"": 12}"
NGZ92nAdws4,UgwbXa2BQf3y2ZuSAUR4AaABAg,"{""Wire gauge and conductor selection"": 35, ""Raceway fill and conductor count"": 25, ""Grounding systems"": 10, ""Bonding systems"": 10, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,Ugy0HBL1p9VfdtV0v2J4AaABAg,"{""Branch circuit design"": 50, ""Electrical safety practices"": 25, ""Transformers and power conversion"": 25}"
NGZ92nAdws4,Ugykz2RO5EbngTbNliZ4AaABAg,"{""Jobsite workflow, tools, and best practices"": 80, ""Code compliance and standards"": 20}"
NGZ92nAdws4,UgzCyhyKwdWAAvRF8MN4AaABAg,"{""Panelboards and load centers"": 35, ""Branch circuit design"": 35, ""Grounding systems"": 15, ""Bonding systems"": 15}"
NGZ92nAdws4,UgxWccJ8wxhL9BRNkSR4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Conductor terminations and splicing"": 35, ""Conductor routing methods"": 25}"
NGZ92nAdws4,UgzVR9uPyKhJdY_7Ebd4AaABAg,"{""Jobsite workflow, tools, and best practices"": 100}"
NGZ92nAdws4,Ugxu7NQQ65kfrSqOxxN4AaABAg,"{""Power distribution systems"": 40, ""Electrical service equipment"": 40, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,UgzCZjvx4WpgYcdq5gh4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 35, ""Jobsite workflow, tools, and best practices"": 25}"
NGZ92nAdws4,UgydXb92G28XTwh2kn54AaABAg,"{""Commissioning and troubleshooting"": 40, ""Power distribution systems"": 35, ""Grounding systems"": 13, ""Bonding systems"": 12}"
NGZ92nAdws4,UgwM8hpEAgqyietM1n54AaABAg,"{""Jobsite workflow, tools, and best practices"": 55, ""Electrical theory and fundamentals"": 30, ""Workmanship and installation quality"": 15}"
NGZ92nAdws4,UgynKPjA8reeEC2yLXJ4AaABAg,"{""Overhead service installation"": 80, ""PPE usage and hazard mitigation"": 20}"
NGZ92nAdws4,UgyGbda6HKyK2RiYmd94AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Workmanship and installation quality"": 35, ""Electrical safety practices"": 25}"
NGZ92nAdws4,Ugxm8gWGFSQ0bX7MDlV4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Code compliance and standards"": 35, ""NEC article interpretation"": 25}"
NGZ92nAdws4,UgzMKpBBI3HMwR41su94AaABAg,"{""Conductor sizing and ampacity"": 40, ""Grounding systems"": 15, ""Bonding systems"": 15, ""Panelboards and load centers"": 30}"
NGZ92nAdws4,UgyTqleuItINMjcD_zB4AaABAg,"{""Code compliance and standards"": 50, ""Workmanship and installation quality"": 30, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,UgyD9EPe-JSPhkeuZAl4AaABAg,"{""Jobsite workflow, tools, and best practices"": 35, ""Conductor terminations and splicing"": 15, ""Conductor routing methods"": 15, ""Commissioning and troubleshooting"": 20, ""Lockout\u2013tagout procedures"": 15}"
NGZ92nAdws4,Ugx8XRReCG9JtgjV7DF4AaABAg,"{""Code compliance and standards"": 30, ""Jobsite workflow, tools, and best practices"": 50, ""Workmanship and installation quality"": 20}"
NGZ92nAdws4,Ugyg0iC1A2RoPYSUtCZ4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Lockout\u2013tagout procedures"": 30, ""Inspection and testing procedures"": 10, ""Device mounting and installation"": 10}"
NGZ92nAdws4,UgzK9gMrkQ_jH9A4p594AaABAg,"{""Workmanship and installation quality"": 40, ""Transformers and power conversion"": 30, ""Electrical safety practices"": 30}"
NGZ92nAdws4,UgxusC05iu2fNoFESad4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""NEC article interpretation"": 35, ""Code compliance and standards"": 25}"
NGZ92nAdws4,Ugxhdh6HLn7o9BQwZMN4AaABAg,"{""Electrical safety practices"": 40, ""Workmanship and installation quality"": 35, ""Jobsite workflow, tools, and best practices"": 25}"
NGZ92nAdws4,UgxSM_eoJdSYQGQxP9V4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Code compliance and standards"": 35, ""NEC article interpretation"": 25}"
NGZ92nAdws4,UgwzfPbhWGdK7V8PtYN4AaABAg,"{""Jobsite workflow, tools, and best practices"": 55, ""Conductor routing methods"": 25, ""Electrical safety practices"": 20}"
NGZ92nAdws4,UgxiMVuqxKJJKQU0v194AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Code compliance and standards"": 35, ""PPE usage and hazard mitigation"": 25}"
NGZ92nAdws4,UgxJSPps5iel3hK-wBh4AaABAg,"{""Electrical service equipment"": 50, ""Ground fault protection"": 30, ""Grounding systems"": 20}"
NGZ92nAdws4,Ugy8GU_gY04rUGm30sF4AaABAg,"{""Conductor routing methods"": 40, ""Jobsite workflow, tools, and best practices"": 15, ""Solar PV system installation"": 30, ""Code compliance and standards"": 15}"
NGZ92nAdws4,Ugw-kCWDBvEu1FWdveN4AaABAg,"{""Conductor routing methods"": 30, ""Jobsite workflow, tools, and best practices"": 25, ""Electrical safety practices"": 15, ""Code compliance and standards"": 10, ""Electrical theory and fundamentals"": 20}"
NGZ92nAdws4,UgxdGNMzJWGedcWK1HR4AaABAg,"{""Load calculation methods"": 40, ""Conductor sizing and ampacity"": 30, ""Voltage drop and circuit performance"": 30}"
NGZ92nAdws4,UgzQzykx12zwTj9Gn1J4AaABAg,"{""Code compliance and standards"": 30, ""Raceway fill and conductor count"": 30, ""Power distribution systems"": 20, ""Grounding systems"": 10, ""Bonding systems"": 10}"
NGZ92nAdws4,UgwBiuZPtjLdqqKaBel4AaABAg,"{""Electrical service equipment"": 40, ""Branch circuit design"": 35, ""Grounding systems"": 13, ""Bonding systems"": 12}"
NGZ92nAdws4,UgwT99cw_WkdVGJMd9V4AaABAg,"{""Conductor routing methods"": 35, ""Conductor terminations and splicing"": 25, ""Grounding systems"": 10, ""Bonding systems"": 10, ""Electrical safety practices"": 20}"
NGZ92nAdws4,UgyYgpokMz-UBBh8-VJ4AaABAg,"{""Workmanship and installation quality"": 45, ""Electrical safety practices"": 35, ""Code compliance and standards"": 20}"
NGZ92nAdws4,UgwHcc_S0IiFgH_y6Fl4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Electrical safety practices"": 35, ""Workmanship and installation quality"": 25}"
NGZ92nAdws4,UgwHH40Bp4UwFv5GyTB4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 25, ""Transformers and power conversion"": 20, ""Conductor terminations and splicing"": 15}"
NGZ92nAdws4,UgxQpr6qwWPXiOs9A114AaABAg,"{""Conductor insulation types"": 30, ""Workmanship and installation quality"": 35, ""Electrical safety practices"": 35}"
NGZ92nAdws4,UgwAeciYFRiMgZ-KXXB4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 30, ""Jobsite workflow, tools, and best practices"": 20, ""Power distribution systems"": 10}"
NGZ92nAdws4,Ugx3fWjstsXUoAuRjyJ4AaABAg,"{""Jobsite workflow, tools, and best practices"": 30, ""PPE usage and hazard mitigation"": 35, ""Workmanship and installation quality"": 35}"
NGZ92nAdws4,UgxgBatUXmE43a2tQ1J4AaABAg,"{""Conductor routing methods"": 50, ""Electrical safety practices"": 30, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,UgwfvuFgjAaT3_wzXPl4AaABAg,"{""Branch circuit design"": 40, ""Grounding systems"": 15, ""Bonding systems"": 15, ""Transformers and power conversion"": 30}"
NGZ92nAdws4,Ugzrlsdo43QvIuXR_Ct4AaABAg,"{""Conduit and raceway systems"": 50, ""Electrical safety practices"": 30, ""Grounding systems"": 10, ""Bonding systems"": 10}"
NGZ92nAdws4,UgyE1qdfr63GuAGLMy54AaABAg,"{""Conductor routing methods"": 40, ""Electrical safety practices"": 35, ""Code compliance and standards"": 25}"
NGZ92nAdws4,UgwgE1pKFfMcIoXEEGV4AaABAg,"{""Workmanship and installation quality"": 50, ""Electrical safety practices"": 30, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,UgwSr2j7tBH36v35CXl4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Panelboards and load centers"": 35, ""Blueprint reading and electrical drafting"": 25}"
NGZ92nAdws4,UgxWAdnDgwa5Tus0N_N4AaABAg,"{""Conductor terminations and splicing"": 40, ""Inspection and testing procedures"": 35, ""Jobsite workflow, tools, and best practices"": 25}"
NGZ92nAdws4,UgxXO9_rzfXvGeLmAnd4AaABAg,"{""Code compliance and standards"": 40, ""Jobsite workflow, tools, and best practices"": 60}"
NGZ92nAdws4,UgyOoJE2eeOzcb5FUVh4AaABAg,"{""Wire gauge and conductor selection"": 30, ""Conductor sizing and ampacity"": 30, ""Grounding systems"": 10, ""Bonding systems"": 10, ""Power distribution systems"": 20}"
NGZ92nAdws4,UgwpK8xyY4I9NQsgCER4AaABAg,"{""Jobsite workflow, tools, and best practices"": 65, ""PPE usage and hazard mitigation"": 15, ""Workmanship and installation quality"": 20}"
NGZ92nAdws4,Ugz6TjFLzVEHuvUMyk14AaABAg,"{""Branch circuit design"": 30, ""Electrical safety practices"": 25, ""Jobsite workflow, tools, and best practices"": 25, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,UgztpBbCIwgCnAfx_0N4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Code compliance and standards"": 30, ""Workmanship and installation quality"": 20}"
NGZ92nAdws4,UgwSk7ng-cfourdEO7R4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Workmanship and installation quality"": 35, ""Code compliance and standards"": 25}"
NGZ92nAdws4,UgwcHdTcTJfVB4pfRU94AaABAg,"{""Jobsite workflow, tools, and best practices"": 45, ""Workmanship and installation quality"": 35, ""Inspection and testing procedures"": 20}"
NGZ92nAdws4,Ugyy41fJOymykf7QKLx4AaABAg,"{""Branch circuit design"": 40, ""Electrical theory and fundamentals"": 35, ""Lockout\u2013tagout procedures"": 25}"
NGZ92nAdws4,UgyRbT0v4DI4djx2VtF4AaABAg,"{""Code compliance and standards"": 40, ""Jobsite workflow, tools, and best practices"": 35, ""NEC article interpretation"": 25}"
NGZ92nAdws4,Ugw2vnrSjefPpcRcPxV4AaABAg,"{""Code compliance and standards"": 40, ""Branch circuit design"": 35, ""Electrical safety practices"": 25}"
NGZ92nAdws4,UgwMolvqYT4uKdpC7c54AaABAg,"{""Branch circuit design"": 40, ""PPE usage and hazard mitigation"": 13, ""Lockout\u2013tagout procedures"": 12, ""Code compliance and standards"": 20, ""Jobsite workflow, tools, and best practices"": 15}"
NGZ92nAdws4,UgwXDmxIwpPD27RKp9J4AaABAg,"{""Branch circuit design"": 40, ""Electrical theory and fundamentals"": 20, ""Conductor sizing and ampacity"": 20, ""Lockout\u2013tagout procedures"": 20}"
NGZ92nAdws4,Ugy3XHPdKL4cNEDd1aZ4AaABAg,"{""Conductor routing methods"": 30, ""Jobsite workflow, tools, and best practices"": 30, ""Lockout\u2013tagout procedures"": 10, ""Electrical safety practices"": 10, ""Junction boxes and pull boxes"": 20}"
NGZ92nAdws4,Ugx3tAEgQFT9ekOdOA14AaABAg,"{""Arc flash safety procedures"": 30, ""Lockout\u2013tagout procedures"": 30, ""Code compliance and standards"": 25, ""Conductor sizing and ampacity"": 15}"
NGZ92nAdws4,UgxHgq3RghuVePRsD_N4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 35, ""Jobsite workflow, tools, and best practices"": 25}"
NGZ92nAdws4,Ugyk3X0jpV1FStXWPmV4AaABAg,"{""Electrical safety practices"": 50, ""Workmanship and installation quality"": 30, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,UgxM3FzC2NN4VEVPHAJ4AaABAg,"{""Code compliance and standards"": 50, ""Jobsite workflow, tools, and best practices"": 30, ""NEC article interpretation"": 20}"
NGZ92nAdws4,Ugxab3kkc3rhG0OixYB4AaABAg,"{""Conductor sizing and ampacity"": 35, ""Grounding systems"": 18, ""Bonding systems"": 17, ""Panelboards and load centers"": 30}"
NGZ92nAdws4,Ugx83SmyF87YxM0DYGR4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Electrical safety practices"": 25, ""Wiring practices"": 25}"
NGZ92nAdws4,Ugx9AUxFcOeqHwZj1454AaABAg,"{""Wiring practices"": 30, ""Electrical safety practices"": 25, ""Jobsite workflow, tools, and best practices"": 30, ""Transformers and power conversion"": 15}"
NGZ92nAdws4,Ugw3tPfQNYhT_wGKF814AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Code compliance and standards"": 30, ""NEC article interpretation"": 20}"
NGZ92nAdws4,UgwdT87waK1sqYcmc154AaABAg,"{""Jobsite workflow, tools, and best practices"": 80, ""PPE usage and hazard mitigation"": 20}"
NGZ92nAdws4,Ugx85FHnx6Cpjw5TQkR4AaABAg,"{""Workmanship and installation quality"": 40, ""Conductor terminations and splicing"": 30, ""Electrical safety practices"": 20, ""Transformers and power conversion"": 10}"
NGZ92nAdws4,UgyBcpTZzUHAqt_FQtp4AaABAg,"{""Workmanship and installation quality"": 30, ""Grounding systems"": 25, ""Jobsite workflow, tools, and best practices"": 25, ""Commissioning and troubleshooting"": 20}"
NGZ92nAdws4,UgyuEDH40lNmJBgL0a54AaABAg,"{""Workmanship and installation quality"": 50, ""Power distribution systems"": 30, ""Electrical safety practices"": 20}"
NGZ92nAdws4,Ugx48GzPBDP1IY11cvB4AaABAg,"{""Conductor routing methods"": 50, ""Conduit and raceway systems"": 30, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,UgwhPpG28QNx8DSfj_t4AaABAg,"{""Workmanship and installation quality"": 45, ""Power distribution systems"": 35, ""Grounding systems"": 10, ""Bonding systems"": 10}"
NGZ92nAdws4,UgyZPf53sfLc04UldF94AaABAg,"{""Electrical safety practices"": 40, ""PPE usage and hazard mitigation"": 30, ""NEC article interpretation"": 30}"
NGZ92nAdws4,UgyVywy2XOGK_dkzIH54AaABAg,"{""Code compliance and standards"": 30, ""Jobsite workflow, tools, and best practices"": 45, ""Junction boxes and pull boxes"": 25}"
NGZ92nAdws4,UgzbaO0lObg_0Q6btVl4AaABAg,"{""Commissioning and troubleshooting"": 45, ""Workmanship and installation quality"": 45, ""Code compliance and standards"": 10}"
NGZ92nAdws4,UgzvuIdQavfngrv3ydp4AaABAg,"{""Grounding systems"": 80, ""Bonding systems"": 20}"
NGZ92nAdws4,UgxP56YYKQNl9ryaGbd4AaABAg,"{""Workmanship and installation quality"": 40, ""Grounding systems"": 15, ""Bonding systems"": 15, ""Conductor sizing and ampacity"": 30}"
NGZ92nAdws4,UgymsG1zoDO2-GXY_4x4AaABAg,"{""Workmanship and installation quality"": 35, ""Electrical safety practices"": 30, ""Jobsite workflow, tools, and best practices"": 35}"
NGZ92nAdws4,UgwYY9o3xAiPJmx32g54AaABAg,"{""Workmanship and installation quality"": 35, ""Jobsite workflow, tools, and best practices"": 25, ""Electrical safety practices"": 25, ""Transformers and power conversion"": 15}"
NGZ92nAdws4,Ugxt3Mtcl_w-_zpSrtN4AaABAg,"{""Branch circuit design"": 35, ""Grounding systems"": 25, ""Jobsite workflow, tools, and best practices"": 20, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,UgwYEcz-gYV2XHqDeWd4AaABAg,"{""Electrical safety practices"": 40, ""Workmanship and installation quality"": 30, ""NEC article interpretation"": 30}"
NGZ92nAdws4,UgynDxmFwZIka3TdFo54AaABAg,"{""Branch circuit design"": 35, ""Grounding systems"": 25, ""Transformers and power conversion"": 20, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,UgyM1dE2yeWYX9kCzS94AaABAg,"{""Branch circuit design"": 35, ""NEC article interpretation"": 25, ""Transformers and power conversion"": 25, ""Jobsite workflow, tools, and best practices"": 15}"
NGZ92nAdws4,UgxD2GOzVaXvsuZqXBN4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Branch circuit design"": 25, ""Electrical safety practices"": 20, ""NEC article interpretation"": 15}"
NGZ92nAdws4,UgwFRbnBGwXTPq400q54AaABAg,"{""Branch circuit design"": 50, ""Conductor sizing and ampacity"": 15, ""Voltage drop and circuit performance"": 15, ""Power distribution systems"": 10, ""Transformers and power conversion"": 10}"
NGZ92nAdws4,Ugz7xVZ7ARbI8HbHlTp4AaABAg,"{""Power distribution systems"": 40, ""NEC article interpretation"": 35, ""Project planning and electrical layout"": 25}"
NGZ92nAdws4,Ugx1tiIgxaYZVzQV3Wp4AaABAg,"{""Code compliance and standards"": 40, ""Jobsite workflow, tools, and best practices"": 50, ""Branch circuit design"": 10}"
NGZ92nAdws4,UgwfzCCGuvAUQBsNGAx4AaABAg,"{""Jobsite workflow, tools, and best practices"": 55, ""Conduit and raceway systems"": 30, ""Workmanship and installation quality"": 15}"
NGZ92nAdws4,UgxI4RvMa9CB544zgL94AaABAg,"{""Feeder circuit design"": 40, ""Branch circuit design"": 40, ""Commissioning and troubleshooting"": 20}"
NGZ92nAdws4,Ugx1SkpaXMOA_63bLjF4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 35, ""Jobsite workflow, tools, and best practices"": 25}"
NGZ92nAdws4,UgzVcxa1LyKutAXvRwp4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Wire gauge and conductor selection"": 20, ""Raceway fill and conductor count"": 10, ""Grounding systems"": 10, ""Bonding systems"": 5, ""NEC article interpretation"": 5}"
NGZ92nAdws4,UgyWJBxEGNo7bbNt0r54AaABAg,"{""Code compliance and standards"": 50, ""Workmanship and installation quality"": 20, ""PPE usage and hazard mitigation"": 15, ""Jobsite workflow, tools, and best practices"": 15}"
NGZ92nAdws4,Ugw-0aLs4FBEy7EdUvp4AaABAg,"{""Workmanship and installation quality"": 40, ""Jobsite workflow, tools, and best practices"": 25, ""Electrical safety practices"": 20, ""Transformers and power conversion"": 15}"
NGZ92nAdws4,UgwqEkA-HVfL-wQDMkd4AaABAg,"{""Branch circuit design"": 40, ""Grounding systems"": 15, ""Bonding systems"": 15, ""Power distribution systems"": 30}"
NGZ92nAdws4,Ugw0qivJnkZbUiik-ad4AaABAg,"{""Switching devices and control"": 40, ""Luminaires and lighting fixtures"": 35, ""Branch circuit design"": 25}"
NGZ92nAdws4,UgxfS52HqTY22FK1Onl4AaABAg,"{""Jobsite workflow, tools, and best practices"": 55, ""Workmanship and installation quality"": 25, ""Grounding systems"": 10, ""Bonding systems"": 10}"
NGZ92nAdws4,UgwIrY8__dTVmeaK_wB4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 30, ""Transformers and power conversion"": 15, ""Power distribution systems"": 15}"
NGZ92nAdws4,UgzRXxJtIy9kStfHGaB4AaABAg,"{""Jobsite workflow, tools, and best practices"": 75, ""Lockout\u2013tagout procedures"": 25}"
NGZ92nAdws4,UgweGdFr_WS4a5AZkFx4AaABAg,"{""Electrical theory and fundamentals"": 50, ""NEC article interpretation"": 30, ""Conductor routing methods"": 20}"
NGZ92nAdws4,Ugz9jCafl7tl0CGKFxl4AaABAg,"{""Workmanship and installation quality"": 40, ""Electrical safety practices"": 35, ""Transformers and power conversion"": 25}"
NGZ92nAdws4,UgxeZixuwOY-CBtsd5N4AaABAg,"{""Jobsite workflow, tools, and best practices"": 50, ""Conduit and raceway systems"": 25, ""Battery storage systems"": 25}"
NGZ92nAdws4,Ugzo23GmdEWQ-dG4HUZ4AaABAg,"{""Workmanship and installation quality"": 35, ""Grounding systems"": 10, ""Bonding systems"": 10, ""Conductor terminations and splicing"": 25, ""Transformers and power conversion"": 20}"
NGZ92nAdws4,Ugxc6C14F271DOsTpFB4AaABAg,"{""Workmanship and installation quality"": 40, ""Power distribution systems"": 30, ""Grounding systems"": 15, ""Bonding systems"": 15}"
NGZ92nAdws4,UgzhIntl0D76G2QKGgp4AaABAg,"{""Branch circuit design"": 45, ""Switching devices and control"": 30, ""Luminaires and lighting fixtures"": 25}"
NGZ92nAdws4,UgxRfN-Q0ImnmHRgdw14AaABAg,"{""Conduit and raceway systems"": 40, ""Jobsite workflow, tools, and best practices"": 60}"
NGZ92nAdws4,UgzswRetwq9egkSkV_J4AaABAg,"{""Jobsite workflow, tools, and best practices"": 60, ""Electrical safety practices"": 20, ""Conductor terminations and splicing"": 20}"
NGZ92nAdws4,UgxsJ5h2cnSRZBnewt54AaABAg,"{""Conductor routing methods"": 40, ""Conductor terminations and splicing"": 30, ""Jobsite workflow, tools, and best practices"": 30}"
NGZ92nAdws4,Ugzu8R3dUEl8kCoKRjx4AaABAg,"{""Electrical safety practices"": 50, ""Arc flash safety procedures"": 30, ""Lockout\u0003tagout procedures"": 20}"
NGZ92nAdws4,Ugzu0a66hodaQeG2NV54AaABAg,"{""Jobsite workflow, tools, and best practices"": 70, ""Electrical service equipment"": 30}"
NGZ92nAdws4,UgznPO2j3nDWS_IYbzt4AaABAg,"{""Branch circuit design"": 30, ""Electrical safety practices"": 25, ""Transformers and power conversion"": 25, ""Jobsite workflow, tools, and best practices"": 20}"
NGZ92nAdws4,UgwK-Pk3vKDP6QP3y2F4AaABAg,"{""Jobsite workflow, tools, and best practices"": 65, ""Conductor routing methods"": 13, ""Conductor terminations and splicing"": 12, ""Code compliance and standards"": 10}"
NGZ92nAdws4,UgyDL34yUhHFeknCp0l4AaABAg,"{""NEC article interpretation"": 45, ""Grounding systems"": 15, ""Bonding systems"": 15, ""Conductor sizing and ampacity"": 25}"
NGZ92nAdws4,UgzT1_2YdfbDWoKNLSl4AaABAg,"{""Conductor routing methods"": 15, ""Conductor terminations and splicing"": 15, ""Device mounting and installation"": 10, ""Electrical safety practices"": 25, ""Power distribution systems"": 20, ""Jobsite workflow, tools, and best practices"": 15}"
NGZ92nAdws4,UgyHNGAP15J2tP0Jywt4AaABAg,"{""Jobsite workflow, tools, and best practices"": 80, ""PPE usage and hazard mitigation"": 20}"
NGZ92nAdws4,Ugw_cVHFrmrBDNxqcDN4AaABAg,"{""Jobsite workflow, tools, and best practices"": 65, ""Conductor routing methods"": 20, ""Conductor terminations and splicing"": 15}"
NGZ92nAdws4,UgwR64VdTxhnQCwI_BN4AaABAg,"{""Conductor terminations and splicing"": 15, ""Conductor routing methods"": 15, ""Electrical safety practices"": 30, ""Inspection and testing procedures"": 20, ""Power distribution systems"": 20}"
NGZ92nAdws4,UgwxFCil1vad5Mx_jht4AaABAg,"{""Jobsite workflow, tools, and best practices"": 65, ""Code compliance and standards"": 35}"
NGZ92nAdws4,Ugz4bRZScNsI3PCzsbl4AaABAg,"{""Junction boxes and pull boxes"": 30, ""Conductor sizing and ampacity"": 25, ""Grounding systems"": 13, ""Bonding systems"": 12, ""Raceway fill and conductor count"": 20}"
NGZ92nAdws4,UgyXvSdAEqse3m-Urph4AaABAg,"{""Jobsite workflow, tools, and best practices"": 40, ""Wire gauge and conductor selection"": 15, ""Conductor sizing and ampacity"": 12, ""Conductor routing methods"": 8, ""Workmanship and installation quality"": 25}"
NGZ92nAdws4,UgzEJTtRfXdsDEdi2RV4AaABAg,"{""Branch circuit design"": 20, ""Conductor routing methods"": 10, ""Conductor terminations and splicing"": 8, ""Wire gauge and conductor selection"": 7, ""Workmanship and installation quality"": 20, ""Electrical service equipment"": 15, ""Electrical safety practices"": 20}"
NGZ92nAdws4,UgwO0gI2n7E2852MeUt4AaABAg,"{""Branch circuit design"": 15, ""Conductor routing methods"": 8, ""Conductor terminations and splicing"": 7, ""Wire gauge and conductor selection"": 5, ""Code compliance and standards"": 15, ""NEC article interpretation"": 10, ""Electrical safety practices"": 20, ""PPE usage and hazard mitigation"": 5, ""Jobsite workflow, tools, and best practices"": 15}"
NGZ92nAdws4,UgxxP80SruK7_NNEILh4AaABAg,"{""Jobsite workflow, tools, and best practices"": 65, ""Code compliance and standards"": 20, ""Workmanship and installation quality"": 15}"
